# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'task-clock'
# Event count (approx.): 8302000000
#
# Children      Self  Command  Shared Object      Symbol                                                         
# ........  ........  .......  .................  ...............................................................
#
     0.01%     0.00%  main     [unknown]          [.] 0x414146f1a84d0ba2
     0.01%     0.00%  main     [unknown]          [.] 0x414f17ea2c5940c5
     0.01%     0.00%  main     [unknown]          [.] 0x410453df6be27ab9
     0.01%     0.00%  main     [unknown]          [.] 0x411d4afe55eaa26d
     0.01%     0.00%  main     [unknown]          [.] 0x41436c8ca6afe313
     0.01%     0.00%  main     [unknown]          [.] 0x4144af442e4bcb72
     0.01%     0.00%  main     [unknown]          [.] 0x415171aa6fd24a75
     0.01%     0.00%  main     [unknown]          [.] 0x412f01268290819e
     0.01%     0.00%  main     [unknown]          [.] 0x41407b8724fe92dd
     0.01%     0.00%  main     [unknown]          [.] 0x414a8b4160645da1
     0.01%     0.00%  main     [unknown]          [.] 0x41517df323921753
     0.01%     0.00%  main     [unknown]          [.] 0x4140fe1b0a0b6f1e
     0.01%     0.00%  main     [unknown]          [.] 0x412f5984f3ed773d
     0.01%     0.00%  main     [unknown]          [.] 0x4145033db136b68d
     0.01%     0.00%  main     [unknown]          [.] 0x415203fe181ea7d2
     0.01%     0.00%  main     [unknown]          [.] 0x4152e52c86e8a38f
     0.01%     0.00%  main     [unknown]          [.] 0x4152efea20c12326
     0.01%     0.00%  main     [unknown]          [.] 0x414b349623055d9f
     0.01%     0.00%  main     [unknown]          [.] 0x4120de7866a5cb32
     0.01%     0.00%  main     [unknown]          [.] 0x414711a7c9976809
     0.01%     0.00%  main     [unknown]          [.] 0x40bf842fe699fb19
     0.01%     0.00%  main     [unknown]          [.] 0x414720c0d2081a70
     0.01%     0.00%  main     [unknown]          [.] 0x4152327fe104bbd2
     0.01%     0.00%  main     [unknown]          [.] 0x413830c4cc7b39ab
     0.01%     0.00%  main     [unknown]          [.] 0x414189b0acd5fa1d
     0.01%     0.00%  main     [unknown]          [.] 0x40f2ac49b3a20087
     0.01%     0.00%  main     [unknown]          [.] 0x412f26a53ff7cf44
     0.01%     0.00%  main     [unknown]          [.] 0x4151ee9e8d9dee4d
     0.01%     0.00%  main     [unknown]          [.] 0x4120a1200fcb6db5
     0.01%     0.00%  main     [unknown]          [.] 0x41324344a03d3723
     0.01%     0.00%  main     [unknown]          [.] 0x413acee63c80ec62
     0.01%     0.00%  main     [unknown]          [.] 0x4101f68001d96d1d
     0.01%     0.00%  main     [unknown]          [.] 0x4104c644cc4ff023
     0.01%     0.00%  main     [unknown]          [.] 0x41413c58f53d767e
     0.01%     0.00%  main     [unknown]          [.] 0x41504205c1445e39
     0.01%     0.00%  main     [unknown]          [.] 0x4132620be68007f8
     0.01%     0.00%  main     [unknown]          [.] 0x40f4a852d1928137
     0.01%     0.00%  main     [unknown]          [.] 0x412f0fdd1f57e8ac
     0.01%     0.00%  main     [unknown]          [.] 0x41300cbb81eb7532
     0.01%     0.00%  main     [unknown]          [.] 0x414b2354425dc888
     0.01%     0.00%  main     [unknown]          [.] 0x4130ab9b5861aab6
     0.01%     0.00%  main     [unknown]          [.] 0x414a38b46e657d6c
     0.01%     0.00%  main     [unknown]          [.] 0x4151c2ac3de9a1fd
     0.01%     0.00%  main     [unknown]          [.] 0x41332b42ae9dc6e4
     0.01%     0.00%  main     [unknown]          [.] 0x4150c88e768ab1ce
     0.01%     0.00%  main     [unknown]          [.] 0x4152372bdda127d7
     0.01%     0.00%  main     [unknown]          [.] 0x4101a2b4696529b4
     0.01%     0.00%  main     [unknown]          [.] 0x41517a3b899e129b
     0.01%     0.00%  main     [unknown]          [.] 0x410f6f33dbd37d2b
     0.01%     0.00%  main     [unknown]          [.] 0x415150520b19de9e
     0.01%     0.00%  main     [unknown]          [.] 0x4152fd15deea2e17
     0.01%     0.00%  main     [unknown]          [.] 0x41520638d169a6db
     0.01%     0.00%  main     [unknown]          [.] 0x41217b7a03a50671
     0.01%     0.00%  main     [unknown]          [.] 0x414f45ff2de88f1a
     0.01%     0.00%  main     [unknown]          [.] 0x415339eea0bbfeb5
     0.01%     0.00%  main     [unknown]          [.] 0x41410bcb821197a0
     0.01%     0.00%  main     [unknown]          [.] 0x41446eedfd5d43ba
     0.01%     0.00%  main     [unknown]          [.] 0x41384a3f29de1ab6
     0.01%     0.00%  main     [unknown]          [.] 0x4149adbf0195d2b0
     0.01%     0.00%  main     [unknown]          [.] 0x41505ac0c7f8402d
     0.01%     0.00%  main     [unknown]          [.] 0x415010982d01cb81
     0.01%     0.00%  main     [unknown]          [.] 0x410189a7ca6949fe
     0.01%     0.00%  main     [unknown]          [.] 0x4152a99bf86debd5
     0.01%     0.00%  main     [unknown]          [.] 0x411ae23fae01a360
     0.01%     0.00%  main     [unknown]          [.] 0x415028b52ea2715e
     0.01%     0.00%  main     [unknown]          [.] 0x4145129e680eb024
     0.01%     0.00%  main     [unknown]          [.] 0x4145deb15350fb54
     0.01%     0.00%  main     [unknown]          [.] 0x414f3fa6474ac7c9
     0.01%     0.00%  main     [unknown]          [.] 0x4151f1a3ffc8c7cc
     0.01%     0.00%  main     [unknown]          [.] 0x41321f9cb7a93217
     0.01%     0.00%  main     [unknown]          [.] 0x41187578f7449202
     0.01%     0.00%  main     [unknown]          [.] 0x411d3e80475738a9
     0.01%     0.00%  main     [unknown]          [.] 0x41521bc8eec0a10a
     0.01%     0.00%  main     [unknown]          [.] 0x4145d33dd30f2341
     0.01%     0.00%  main     [unknown]          [.] 0x4137e2fc41108476
     0.01%     0.00%  main     [unknown]          [.] 0x412bff5a6eb96dc4
     0.01%     0.00%  main     [unknown]          [.] 0x4140a15537f54405
     0.01%     0.00%  main     [unknown]          [.] 0x41511541e8ebc9a9
     0.01%     0.00%  main     [unknown]          [.] 0x4147c0ccae5ca5ee
     0.01%     0.00%  main     [unknown]          [.] 0x414623b61fa2005b
     0.01%     0.00%  main     [unknown]          [.] 0x415104c395dd4e7e
     0.01%     0.00%  main     [unknown]          [.] 0x410a1aaba692fe65
     0.01%     0.00%  main     [unknown]          [.] 0x414f4551041fd031
     0.01%     0.00%  main     [unknown]          [.] 0x41414b8b0831c31f
     0.01%     0.00%  main     [unknown]          [.] 0x415094f73db7131c
     0.01%     0.00%  main     [unknown]          [.] 0x414a41196504f090
     0.01%     0.00%  main     [unknown]          [.] 0x414efeece82eb2ef
     0.01%     0.00%  main     [unknown]          [.] 0x414177431f08b579
     0.01%     0.00%  main     [unknown]          [.] 0x41420e311426554e
     0.01%     0.00%  main     [unknown]          [.] 0x414efd5e64e9135d
     0.01%     0.00%  main     [unknown]          [.] 0x4137b80d1879fa1b
     0.01%     0.00%  main     [unknown]          [.] 0x4152747068ba034c
     0.01%     0.00%  main     [unknown]          [.] 0x413d16f9ab2debe2
     0.01%     0.00%  main     [unknown]          [.] 0x4129f4f4b6809149
     0.01%     0.00%  main     [unknown]          [.] 0x4151bd73e6e32176
     0.01%     0.00%  main     [unknown]          [.] 0x4131f0df7776d492
     0.01%     0.00%  main     [unknown]          [.] 0x414074bd035495ad
     0.01%     0.00%  main     [unknown]          [.] 0x4140e070f31c4e11
     0.01%     0.00%  main     [unknown]          [.] 0x41442aeb1d1e534f
     0.01%     0.00%  main     [unknown]          [.] 0x4144f0bc70ff9dbb
     0.01%     0.00%  main     [unknown]          [.] 0x4150a2196f20d73b
     0.01%     0.00%  main     [unknown]          [.] 0x415055dd448747ec
     0.01%     0.00%  main     [unknown]          [.] 0x415050fb2cf83a39
     0.01%     0.00%  main     [unknown]          [.] 0x412b0296d0f29572
     0.01%     0.00%  main     [unknown]          [.] 0x413c029dad6a05d3
     0.01%     0.00%  main     [unknown]          [.] 0x415108fe3f5f90c9
     0.01%     0.00%  main     [unknown]          [.] 0x41405f655b12c154
     0.01%     0.00%  main     [unknown]          [.] 0x412ff60b52240d0d
     0.01%     0.00%  main     [unknown]          [.] 0x41474450e2316da3
     0.01%     0.00%  main     [unknown]          [.] 0x4137ca772ed37e7c
     0.01%     0.00%  main     [unknown]          [.] 0x414059feaead392b
     0.01%     0.00%  main     [unknown]          [.] 0x41508488c350e9d8
     0.01%     0.00%  main     [unknown]          [.] 0x414abacc77778f51
     0.01%     0.00%  main     [unknown]          [.] 0x414ed542ec33cc9f
     0.01%     0.00%  main     [unknown]          [.] 0x4141efa1e47d2890
     0.01%     0.00%  main     [unknown]          [.] 0x414f5d7f2b29ef07
     0.01%     0.00%  main     [unknown]          [.] 0x41520475ade19598
     0.01%     0.00%  main     [unknown]          [.] 0x41420a1c1095e372
     0.01%     0.00%  main     [unknown]          [.] 0x41200f0bac31e84d
     0.01%     0.00%  main     [unknown]          [.] 0x412fdfcb9f3a1584
     0.01%     0.00%  main     [unknown]          [.] 0x412e9067a766665a
     0.01%     0.00%  main     [unknown]          [.] 0x41423ef0377831fd
     0.01%     0.00%  main     [unknown]          [.] 0x4139794836cb4dc5
     0.01%     0.00%  main     [unknown]          [.] 0x414a1eef751d3b73
     0.01%     0.00%  main     [unknown]          [.] 0x41509dea9f388be8
     0.01%     0.00%  main     [unknown]          [.] 0x41423c9e6bcdba2b
     0.01%     0.00%  main     [unknown]          [.] 0x415232a5e2c6c986
     0.01%     0.00%  main     [unknown]          [.] 0x414a5b3436f15021
     0.01%     0.00%  main     [unknown]          [.] 0x41516f3c9f22060e
     0.01%     0.00%  main     [unknown]          [.] 0x4145a676234e324b
     0.01%     0.00%  main     [unknown]          [.] 0x412d52bd20d0cc63
     0.01%     0.00%  main     [unknown]          [.] 0x411840780a65be9b
     0.01%     0.00%  main     [unknown]          [.] 0x414ec06ba3020119
     0.01%     0.00%  main     [unknown]          [.] 0x4119e0557f05fcf8
     0.01%     0.00%  main     [unknown]          [.] 0x414e199eadaabefe
     0.01%     0.00%  main     [unknown]          [.] 0x41317dc8ffe6d954
     0.01%     0.00%  main     [unknown]          [.] 0x40f250f31c217954
     0.01%     0.00%  main     [unknown]          [.] 0x41522ca1bc61b4fe
     0.01%     0.00%  main     [unknown]          [.] 0x414a3c53f0d261a1
     0.01%     0.00%  main     [unknown]          [.] 0x41165d686b94c926
     0.01%     0.00%  main     [unknown]          [.] 0x4150e88a4cbd6f1c
     0.01%     0.00%  main     [unknown]          [.] 0x413863b54b853a21
     0.01%     0.00%  main     [unknown]          [.] 0x41519cec7c26cba3
     0.01%     0.00%  main     [unknown]          [.] 0x414a5665681acc93
     0.01%     0.00%  main     [unknown]          [.] 0x414bc6235ed66d20
     0.01%     0.00%  main     [unknown]          [.] 0x415092350d6d3d25
     0.01%     0.00%  main     [unknown]          [.] 0x41315a6db4707cfb
     0.01%     0.00%  main     [unknown]          [.] 0x40f0f595c14d8f7e
     0.01%     0.00%  main     [unknown]          [.] 0x4151b7265d20a721
     0.01%     0.00%  main     [unknown]          [k] 0x41437528203d732b
     0.01%     0.00%  main     [unknown]          [.] 0x41518a098d7ed90e
     0.01%     0.00%  main     [unknown]          [.] 0x412b76a9b9dcf627
     0.01%     0.00%  main     [unknown]          [.] 0x4140a677dfd48a6b
     0.01%     0.00%  main     [unknown]          [.] 0x414ec8674c5bcd23
     0.01%     0.00%  main     [unknown]          [.] 0x4147a3861b78b2c4
     0.01%     0.00%  main     [unknown]          [.] 0x4151ab53e0bfb94d
     0.01%     0.00%  main     [unknown]          [.] 0x4151903dcd554ca1
     0.01%     0.00%  main     [unknown]          [.] 0x412f0f57e45178ba
     0.01%     0.00%  main     [unknown]          [.] 0x412aa75a79912b14
     0.01%     0.00%  main     [unknown]          [.] 0x41334d144adff41e
     0.01%     0.00%  main     [unknown]          [.] 0x414a27945c77320e
     0.01%     0.00%  main     [unknown]          [.] 0x414a69324e982250
     0.01%     0.00%  main     [unknown]          [.] 0x4132a859ba290ce0
     0.01%     0.00%  main     [unknown]          [.] 0x41512b0da9a9e5c7
     0.01%     0.00%  main     [unknown]          [.] 0x415235551e8414d7
     0.01%     0.00%  main     [unknown]          [.] 0x414e9df4130f8a25
     0.01%     0.00%  main     [unknown]          [.] 0x4146339b80477166
     0.01%     0.00%  main     [unknown]          [.] 0x414b32466e5660b8
     0.01%     0.00%  main     [unknown]          [.] 0x41458c07203e81c6
     0.01%     0.00%  main     [unknown]          [.] 0x415253400c4a315c
     0.01%     0.00%  main     [unknown]          [.] 0x412e5587b6cbc6ca
     0.01%     0.00%  main     [unknown]          [.] 0x40f5121ec427730a
     0.01%     0.00%  main     [unknown]          [.] 0x4144720cb63c557d
     0.01%     0.00%  main     [unknown]          [.] 0x41516036421e5446
     0.01%     0.00%  main     [unknown]          [.] 0x414fd4c29e47465b
     0.01%     0.00%  main     [unknown]          [.] 0x41321f8c48ef4dd8
     0.01%     0.00%  main     [unknown]          [.] 0x41519f053bb748b8
     0.01%     0.00%  main     [unknown]          [.] 0x41408e793a8d4e6d
     0.01%     0.00%  main     [unknown]          [.] 0x412a8c3086a7b786
     0.01%     0.00%  main     [unknown]          [.] 0x412af5034b804008
     0.01%     0.00%  main     [unknown]          [.] 0x4140eed442de521b
     0.01%     0.00%  main     [unknown]          [.] 0x41409cb3a27d8df0
     0.01%     0.00%  main     [unknown]          [.] 0x414a560670de6684
     0.01%     0.00%  main     [unknown]          [.] 0x41508bc6e38938d8
     0.01%     0.00%  main     [unknown]          [.] 0x41534c31da261f97
     0.01%     0.00%  main     [unknown]          [.] 0x4150fc073d604504
     0.01%     0.00%  main     [unknown]          [.] 0x41406824928c5dce
     0.01%     0.00%  main     [unknown]          [.] 0x412d0350847c6791
     0.01%     0.00%  main     [unknown]          [.] 0x4139b447374e23f9
     0.01%     0.00%  main     [unknown]          [.] 0x414aaecba3181ac0
     0.01%     0.00%  main     [unknown]          [.] 0x411a21d8bf6d0a0d
     0.01%     0.00%  main     [unknown]          [.] 0x41526818bf4d2734
     0.01%     0.00%  main     [unknown]          [.] 0x41417e5517de3078
     0.01%     0.00%  main     [unknown]          [.] 0x4138170db984988b
     0.01%     0.00%  main     [unknown]          [.] 0x41420c71b6815347
     0.01%     0.00%  main     [unknown]          [.] 0x4150f84b9faabc8a
     0.01%     0.00%  main     [unknown]          [.] 0x40f1b7d7338692af
     0.01%     0.00%  main     [unknown]          [.] 0x41504c6efdcf2510
     0.01%     0.00%  main     [unknown]          [.] 0x412dc1c5ea269727
     0.01%     0.00%  main     [unknown]          [.] 0x4149578d1a570595
     0.01%     0.00%  main     [unknown]          [.] 0x411a102d0ef552c0
     0.01%     0.00%  main     [unknown]          [.] 0x41530909c311c582
     0.01%     0.00%  main     [unknown]          [.] 0x41434cee7b4507fb
     0.01%     0.00%  main     [unknown]          [.] 0x4143423fd91a70e7
     0.01%     0.00%  main     [unknown]          [.] 0x41488a89cbc65774
     0.01%     0.00%  main     [unknown]          [.] 0x4151e75c8cf894be
     0.01%     0.00%  main     [unknown]          [.] 0x41341d3fd5d5e522
     0.01%     0.00%  main     [unknown]          [.] 0x41397f1369166d65
     0.01%     0.00%  main     [unknown]          [.] 0x41394d142a05770c
     0.01%     0.00%  main     [unknown]          [.] 0x412aa5e868edccee
     0.01%     0.00%  main     [unknown]          [.] 0x41518940de79a23c
     0.01%     0.00%  main     [unknown]          [.] 0x414a36666d4382cc
     0.01%     0.00%  main     [unknown]          [.] 0x413abedd2924ad94
     0.01%     0.00%  main     [unknown]          [.] 0x4150683b47d533fc
     0.01%     0.00%  main     [unknown]          [.] 0x412bd31df5f32dae
     0.01%     0.00%  main     [unknown]          [.] 0x41295a14d1684755
     0.01%     0.00%  main     [unknown]          [.] 0x4151695e65f3fd60
     0.01%     0.00%  main     [unknown]          [.] 0x4152e5b3312a989c
     0.01%     0.00%  main     [unknown]          [.] 0x41524e6fdd672064
     0.01%     0.00%  main     [unknown]          [.] 0x414eb292a2cc0476
     0.01%     0.00%  main     [unknown]          [.] 0x414a9ce385b518ce
     0.01%     0.00%  main     [unknown]          [.] 0x4152306d39f433a4
     0.01%     0.00%  main     [unknown]          [.] 0x41426df4880282d1
     0.01%     0.00%  main     [unknown]          [.] 0x4151adad6cc68045
     0.01%     0.00%  main     [unknown]          [.] 0x414493e123acc43e
     0.01%     0.00%  main     [unknown]          [.] 0x414ee19d100c1035
     0.01%     0.00%  main     [unknown]          [.] 0x40f02678f62bbebb
     0.01%     0.00%  main     [unknown]          [.] 0x4140efd7a883a4ee
     0.01%     0.00%  main     [unknown]          [.] 0x41263e3c5cad815e
